Source_URL,PR_CPC_ABBR,CMA_Name,CSDName,Facility_Name,address
https://www.ualberta.ca/kinesiology-sport-recreation/campus-community-recreation,AB,Edmonton,Edmonton,University of Alberta,"116 St & 85 Ave, Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/campus-community-recreation,AB,Edmonton,Edmonton,University of Alberta,"116 St & 85 Ave, Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/campus-community-recreation,AB,Edmonton,Edmonton,University of Alberta,"116 St & 85 Ave, Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/campus-community-recreation,AB,Edmonton,Edmonton,University of Alberta,"116 St & 85 Ave, Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/campus-community-recreation,AB,Edmonton,Edmonton,University of Alberta,"116 St & 85 Ave, Edmonton, AB"
https://www.glenoracl.com/,AB,Edmonton,Edmonton,Glenora Community Hall,"10426 136 St NW, Edmonton, AB"
http://www.capilano.info/,AB,Edmonton,Edmonton,Capilano Community Hall,"10810 54 St NW, Edmonton, AB"
https://www.edmontonsport.com/facilities/balwin_community_league,AB,Edmonton,Edmonton,Balwin Community League,"12904 74 St NW, Edmonton, AB"
http://www.bqcl.org/,AB,Edmonton,Edmonton,Blue Quill Community League,"11304 25 Ave NW, Edmonton, AB"
http://www.bqcl.org/,AB,Edmonton,Edmonton,Blue Quill Community League,"11304 25 Ave NW, Edmonton, AB"
https://www.weseniors.ca/,AB,Edmonton,Edmonton,Westend Seniors Activity Centre,"9629 176 St NW, Edmonton, AB"
https://www.weseniors.ca/,AB,Edmonton,Edmonton,Westend Seniors Activity Centre,"9631 176 St NW, Edmonton, AB"
http://royalgardenscommunity.ca/,AB,Edmonton,Edmonton,Royal Gardens Community League,"4030 117 St NW, Edmonton, AB"
http://royalgardenscommunity.ca/,AB,Edmonton,Edmonton,Royal Gardens Community League,"4030 117 St NW, Edmonton, AB"
https://strathconacommunity.ca/,AB,Edmonton,Edmonton,Strathcona Centre Community League,"10139 87 Ave NW, Edmonton, AB"
http://www.kingedwardpark.org/,AB,Edmonton,Edmonton,King Edward Park Community League,"7708 85 Street NW, Edmonton, AB"
http://www.kingedwardpark.org/,AB,Edmonton,Edmonton,King Edward Park Community League,"7708 85 Street NW, Edmonton, AB"
https://crestwoodcommunityleague.ca/,AB,Edmonton,Edmonton,Crestwood Community League,"14325 96 Ave NW, Edmonton, AB"
http://pleasantviewcommunityleague.ca/,AB,Edmonton,Edmonton,Pleasantview Community League,"10860 57 Ave NW, Edmonton, AB"
http://www.greenfieldcommunityleague.com/,AB,Edmonton,Edmonton,Greenfield Community League,"3803 114 St NW, Edmonton, AB"
https://www.brookviewcommunityleague.ca/,AB,Edmonton,Edmonton,Brookview Community League,"280 Bulyea Rd NW, Edmonton, AB"
https://northernalberta.ymca.ca/YMCA-Locations/Edmonton-Region/Jamie-Platz,AB,Edmonton,Edmonton,Jamie Platz Family YMCA,"7121 178 ST NW, Edmonton, AB"
https://northernalberta.ymca.ca/YMCA-Locations/Edmonton-Region/Jamie-Platz,AB,Edmonton,Edmonton,Jamie Platz Family YMCA,"7121 178 ST NW, Edmonton, AB"
https://northernalberta.ymca.ca/YMCA-Locations/Edmonton-Region/Jamie-Platz,AB,Edmonton,Edmonton,Jamie Platz Family YMCA,"7121 178 ST NW, Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/facilities/north-campus/universiade-pavilion-butterdome,AB,Edmonton,Edmonton,Universiade Pavilion (Butterdome),"116 St. and 85 Ave., Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/facilities/north-campus/universiade-pavilion-butterdome,AB,Edmonton,Edmonton,Universiade Pavilion (Butterdome),"116 St. and 85 Ave., Edmonton, AB"
https://www.ualberta.ca/kinesiology-sport-recreation/facilities/north-campus/universiade-pavilion-butterdome,AB,Edmonton,Edmonton,Universiade Pavilion (Butterdome),"116 St. and 85 Ave., Edmonton, AB"
https://yeglive.ca/venues/xj3r1096/yellowbird-east-community-league-hall,AB,Edmonton,Edmonton,Yellowbird East Community League,"10710 19 Ave NW, Edmonton, AB"
https://www.westjaspersherwood.ca/,AB,Edmonton,Edmonton,WJP Sherwood Community League,"9620 152 St NW, Edmonton, AB"
https://www.riverbendonline.ca/,AB,Edmonton,Edmonton,Riverbend Community League,"258 Rhatigan Rd E Northwest, Edmonton, AB"
https://caldercommunityleague.ca/,AB,Edmonton,Edmonton,Calder Community League,"12721 120 St, Edmonton, AB"
http://www.qacl.ca/sports-and-recreation,AB,Edmonton,Edmonton,Queen Alexandra Community League,"10425 University Ave, Edmonton, AB"
http://www.qacl.ca/sports-and-recreation,AB,Edmonton,Edmonton,Queen Alexandra Community League,"10425 University Ave, Edmonton, AB"
http://www.qacl.ca/sports-and-recreation,AB,Edmonton,Edmonton,Queen Alexandra Community League,"10425 University Ave, Edmonton, AB"
https://www.elmwoodparkcommunity.org/amenities,AB,Edmonton,Edmonton,Elmwood Park Community League,"12505 75 ST, Edmonton, AB"
https://elmwoodcommunity.ca/hall-rentals,AB,Edmonton,Edmonton,Elmwood Community League,"16415 83 Ave NW, Edmonton, AB"
http://www.steeleheightscommunity.com/,AB,Edmonton,Edmonton,York Community League/Steele Heights,"5825 140 Ave NW, Edmonton, AB"
https://www.steeleheightscommunity.com/indoor-soccer/,AB,Edmonton,Edmonton,York Community League/Steele Heights,"5825 140 Ave NW, Edmonton, AB"
https://glenwoodcommunityleague.wordpress.com/hall-rental/,AB,Edmonton,Edmonton,Glenwood Community League,"16430 97 Ave NW, Edmonton, AB"
https://northglenora.org/league-information/hall-details/,AB,Edmonton,Edmonton,North Glenora Community League,"13535 109A Ave NW, Edmonton, AB"
http://www.westwoodcl.ca/,AB,Edmonton,Edmonton,Westwood Community League Park,"12139 105 St NW, Edmonton, AB"
http://www.olivercommunity.com/kitchenerpark2014/,AB,Edmonton,Edmonton,Oliver Arena/ Community League,"10326 118 St NW, Edmonton, AB"
https://www.highparkcommunity.com/,AB,Edmonton,Edmonton,High Park Community League ,"11032 154 St, Edmonton, AB"
https://www.westjaspersherwood.ca/,AB,Edmonton,Edmonton,West Jasper Sherwood Community League,"9620 152 St NW, Edmonton, AB"
http://www.windsor-park.ca/,AB,Edmonton,Edmonton,Windsor Park Community League,"11840 87 Ave NW, Edmonton, AB"
https://www.fultonplace.org/,AB,Edmonton,Edmonton,Fulton Place Community League,"6115 Fulton Rd NW, Edmonton, AB"
http://www.lansdownecommunityleague.com/lansdowne-hall.html,AB,Edmonton,Edmonton,Lansdowne Community League,"4915 124 St NW, Edmonton, AB"
https://www.goldbarcl.com/,AB,Edmonton,Edmonton,Gold Bar Community League,"4620 105 Ave NW, Edmonton, AB"
https://www.mayfieldcommunityleague.com/amenities.html,AB,Edmonton,Edmonton,Mayfield Community League Playground,"10941 161 St NW, Edmonton, AB"
www.deltoncommunity.com,AB,Edmonton,Edmonton,Delton Community League,"12325 88 St NW, Edmonton, AB"
www.deltoncommunity.com,AB,Edmonton,Edmonton,Delton Community League,"12325 88 St NW, Edmonton, AB"
www.deltoncommunity.com,AB,Edmonton,Edmonton,Delton Community League,"12325 88 St NW, Edmonton, AB"
https://www.edmonton.ca/residential_neighbourhoods/neighbourhoods/empire-park.aspx,AB,Edmonton,Edmonton,Empire Park Community League,"4804 107 St NW, Edmonton, AB"
http://www.dovercourtcl.ca/,AB,Edmonton,Edmonton,Dovercourt Community League,"13510 Dovercourt Ave NW, Edmonton, AB"
https://www.parkdalecromdale.org/,AB,Edmonton,Edmonton,Parkdale Community League,"11335 85 Street NW, Edmonton, AB"
http://www.wmcl.org/,AB,Edmonton,Edmonton,West Meadowlark Community League,"9311 165 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/russ-barnes-arena.aspx,AB,Edmonton,Edmonton,Russ Barnes Arena,"6725 121 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/glengarry-arena.aspx,AB,Edmonton,Edmonton,Glengarry Arena,"13340 85 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/grand-trunk-arena.aspx,AB,Edmonton,Edmonton,Grand Trunk Arena,"13025 112 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/confederation.aspx,AB,Edmonton,Edmonton,Confederation Arena,"11204 43 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/oliver-arena.aspx,AB,Edmonton,Edmonton,Oliver Arena,"10335 119 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/westwood-arena.aspx,AB,Edmonton,Edmonton,Westwood Arena,"12040 97 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kenilworth-arena.aspx,AB,Edmonton,Edmonton,Kenilworth Arena,"8313 68a St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/michael-cameron-arena.aspx,AB,Edmonton,Edmonton,Michael Cameron Arena,"10404 56 St, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/crestwood-arena.aspx,AB,Edmonton,Edmonton,Crestwood Arena,"9940 147 St NW , Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/callingwood-twin-arenas.aspx,AB,Edmonton,Edmonton,Callingwood Twin Arenas,"17740 69 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/londonderry-arena.aspx,AB,Edmonton,Edmonton,Londonderry Arena,"14520 66 St, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/bill-hunter-arena.aspx,AB,Edmonton,Edmonton,Bill Hunter Arena,"9200 163 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/donnan-arena.aspx,AB,Edmonton,Edmonton,Donnan Arena,"9105 80 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/tipton-arena.aspx,AB,Edmonton,Edmonton,Tipton Arena,"10828 8, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/downtown-community-arena.aspx,AB,Edmonton,Edmonton,Downtown Community Arena,"10245 105 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/george-s-hughes-south-side-arena.aspx,AB,Edmonton,Edmonton,George S. Hughes South Side Arena,"10525 72 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/the-meadows-arena.aspx,AB,Edmonton,Edmonton,The Meadows Arena,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar (Subway) Arena,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Twin Arenas,"3804 139 Avenue, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/mill-woods.aspx,AB,Edmonton,Edmonton,Mill Woods Twin Arenas,"7207 28 Ave NW, Edmonton, AB"
http://www.kinsmenarenas.com/,AB,Edmonton,Edmonton,Kinsmen Twin Arenas,"1979 111 St NW, Edmonton, AB"
https://arenaguide.ca/arena/coronation-arena/,AB,Edmonton,Edmonton,Coronation Arena,"13500 112 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/peter-hemingway-amenities.aspx,AB,Edmonton,Edmonton,Peter Hemingway Fitness and Leisure Centre Pool,"13808 111 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/peter-hemingway-amenities.aspx,AB,Edmonton,Edmonton,Peter Hemingway Fitness and Leisure Centre Pool,"13808 111 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/peter-hemingway-amenities.aspx,AB,Edmonton,Edmonton,Peter Hemingway Fitness and Leisure Centre Pool,"13808 111 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/mill-woods-amenities.aspx,AB,Edmonton,Edmonton,Mill Woods Recreation Centre Pool,"7207 28 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/mill-woods-amenities.aspx,AB,Edmonton,Edmonton,Mill Woods Recreation Centre Pool,"7207 28 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/mill-woods-amenities.aspx,AB,Edmonton,Edmonton,Mill Woods Recreation Centre Pool,"7207 28 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/mill-woods-amenities.aspx,AB,Edmonton,Edmonton,Mill Woods Recreation Centre Pool,"7207 28 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/act.aspx,AB,Edmonton,Edmonton,A.C.T. Aquatics and Recreation Centre Pool,"2909 113 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/act.aspx,AB,Edmonton,Edmonton,A.C.T. Aquatics and Recreation Centre Pool,"2909 113 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/act.aspx,AB,Edmonton,Edmonton,A.C.T. Aquatics and Recreation Centre Pool,"2909 113 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/act.aspx,AB,Edmonton,Edmonton,A.C.T. Aquatics and Recreation Centre Pool,"2909 113 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/act.aspx,AB,Edmonton,Edmonton,A.C.T. Aquatics and Recreation Centre Pool,"2909 113 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/grand-trunk.aspx,AB,Edmonton,Edmonton,Grand Trunk Fitness and Leisure Centre Pool,"13025 112 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/grand-trunk.aspx,AB,Edmonton,Edmonton,Grand Trunk Fitness and Leisure Centre Pool,"13025 112 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/grand-trunk.aspx,AB,Edmonton,Edmonton,Grand Trunk Fitness and Leisure Centre Pool,"13025 112 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/confederation-amenities.aspx,AB,Edmonton,Edmonton,Confederation Leisure Centre Pool,"11204 43 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/hardisty.aspx,AB,Edmonton,Edmonton,Hardisty Fitness and Leisure Centre Pool,"10535 65 St NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/hardisty.aspx,AB,Edmonton,Edmonton,Hardisty Fitness and Leisure Centre Pool,"10535 65 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/bonnie-doon.aspx,AB,Edmonton,Edmonton,Bonnie Doon Leisure Centre Pool,"8648 81 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/bonnie-doon.aspx,AB,Edmonton,Edmonton,Bonnie Doon Leisure Centre Pool,"8648 81 St NW, Edmonton, AB"
http://www.sconapool.com/,AB,Edmonton,Edmonton,Scona Pool,"10450 72 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/londonderry.aspx,AB,Edmonton,Edmonton,Londonderry Fitness and Leisure Centre Pool,"14528 66 St NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/londonderry.aspx,AB,Edmonton,Edmonton,Londonderry Fitness and Leisure Centre Pool,"14528 66 St NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/londonderry.aspx,AB,Edmonton,Edmonton,Londonderry Fitness and Leisure Centre Pool,"14528 66 St NW, Edmonton, AB"
http://edmonton.ca/activities_parks_recreation/oleary.aspx,AB,Edmonton,Edmonton,O'Leary Fitness and Leisure Centre Pool,"8804 132 Ave NW, Edmonton, AB"
http://edmonton.ca/activities_parks_recreation/oleary.aspx,AB,Edmonton,Edmonton,O'Leary Fitness and Leisure Centre Pool,"8804 132 Ave NW, Edmonton, AB"
http://edmonton.ca/activities_parks_recreation/oleary.aspx,AB,Edmonton,Edmonton,O'Leary Fitness and Leisure Centre Pool,"8804 132 Ave NW, Edmonton, AB"
http://edmonton.ca/activities_parks_recreation/oleary.aspx,AB,Edmonton,Edmonton,O'Leary Fitness and Leisure Centre Pool,"8804 132 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/kinsmen.aspx,AB,Edmonton,Edmonton,Kinsmen Sports Centre Pool,"9100 Walterdale Hill, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/jasper-place.aspx,AB,Edmonton,Edmonton,Jasper Place Fitness and Leisure Centre Pool,"9200 163 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/castle-downs-arena.aspx,AB,Edmonton,Edmonton,Castle Downs Recreation Centre,"11520 153 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/castle-downs-arena.aspx,AB,Edmonton,Edmonton,Castle Downs Recreation Centre,"11520 153 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/castle-downs-arena.aspx,AB,Edmonton,Edmonton,Castle Downs Recreation Centre,"11520 153 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/castle-downs-arena.aspx,AB,Edmonton,Edmonton,Castle Downs Recreation Centre,"11520 153 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/commonwealth.aspx,AB,Edmonton,Edmonton,Commonwealth Community Recreation Centre,"11000 Stadium Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/terwillegar-amenities.aspx,AB,Edmonton,Edmonton,Terwillegar Community Recreation Centre,"2051 Leger Rd NW, Edmonton, AB"
http://www.abbottsfieldreccentre.com/,AB,Edmonton,Edmonton,Abbottsfield Recreation Centre,"3006 119 Ave, Edmonton, AB"
http://www.abbottsfieldreccentre.com/,AB,Edmonton,Edmonton,Abbottsfield Recreation Centre,"3006 119 Ave, Edmonton, AB"
http://www.abbottsfieldreccentre.com/,AB,Edmonton,Edmonton,Abbottsfield Recreation Centre,"3006 119 Ave, Edmonton, AB"
https://www.edmonton.ca/attractions_events/commonwealth-stadium.aspx,AB,Edmonton,Edmonton,Commonwealth Stadium,"11000 Stadium Rd, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/meadows.aspx,AB,Edmonton,Edmonton,The Meadows Community Recreation Centre,"2704 17 St NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/clareview.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/clareview-amenities.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/clareview-amenities.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
https://www.edmonton.ca/activities_parks_recreation/clareview-amenities.aspx,AB,Edmonton,Edmonton,Clareview Recreation Centre,"3804 139 Ave NW, Edmonton, AB"
http://www.nesa1.ca/,AB,Edmonton,Edmonton,Northgate Lions Recreation Centre,"7524 139 Ave NW, Edmonton, AB"
http://www.nesa1.ca/,AB,Edmonton,Edmonton,Northgate Lions Recreation Centre,"7524 139 Ave NW, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/central-lions.aspx,AB,Edmonton,Edmonton,Central Lions Recreation Centre,"11113 113 St, Edmonton, AB"
http://www.edmonton.ca/activities_parks_recreation/central-lions.aspx,AB,Edmonton,Edmonton,Central Lions Recreation Centre,"11113 113 St, Edmonton, AB"
http://www.nesa1.ca/,AB,Edmonton,Edmonton,North Edmonton Senior Citizens Recreation Society,"7111 132 Ave NW, Edmonton, AB"
http://www.edmontonseniorscentre.ca/,AB,Edmonton,Edmonton,Edmonton Chinese Seniors Recreation Group,"11111 Jasper Ave #3y, Edmonton, AB"
https://www.yellowpages.ca/bus/Alberta/Edmonton/Zhi-Yang-Seniors-Recreation-Club/1749799.html,AB,Edmonton,Edmonton,Zhi Yang Seniors Recreation Club,"9628 102 Ave NW, Edmonton, AB"
https://www.thistlecurling.ab.ca/,AB,Edmonton,Edmonton,Thistle Curling Club,"6920 114 Ave NW, Edmonton, AB"
https://avonaircurlingclub.ca/,AB,Edmonton,Edmonton,Avonair Curling Club,"10607 Princess Elizabeth Avenue NW, Edmonton, AB"
http://www.crestwoodcurling.com/,AB,Edmonton,Edmonton,Crestwood Curling Club,"14317 96 Ave NW, Edmonton, AB"
http://www.shamrockcurling.ca/,AB,Edmonton,Edmonton,Shamrock Curling Club,"9330 80 Ave NW, Edmonton, AB"
http://www.jasperplacecurling.ca/page-1663062,AB,Edmonton,Edmonton,Jasper Place Curling Club,"16521 107 Ave NWB, Edmonton, AB"
http://www.ellersliecurling.ca/,AB,Edmonton,Edmonton,Ellerslie Curling Club,"530 71 St SW, Edmonton, AB"
http://www.ottewellcurlingclub.com/,AB,Edmonton,Edmonton,Ottewell Curling Club & Golf Driving Range,"4205 102 Ave NW, Edmonton, AB"
http://www.albertacurling.ab.ca/,AB,Edmonton,Edmonton,Northern Alberta Curling Assn,"9440 49 St NW, Edmonton, AB"
http://www.granitecurlingclub.com/,AB,Edmonton,Edmonton,Granite Club,"8620 107 St NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11610 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11610 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11610 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11611 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11612 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11613 65 Ave NW, Edmonton, AB"
http://www.savillecentre.ca/default.aspx?p=featuresandamenities,AB,Edmonton,Edmonton,Saville Community Sports Centre,"11610 65 Ave NW, Edmonton, AB"
https://northernalberta.ymca.ca/Regions/Edmonton-Region/Edmonton-Downtown-Central/Don-Wheaton-Family-YMCA,AB,Edmonton,Edmonton,Don Wheaton Family YMCA,"10211 102 Ave, Edmonton, AB"
https://northernalberta.ymca.ca/Regions/Edmonton-Region/Edmonton-Downtown-Central/Don-Wheaton-Family-YMCA,AB,Edmonton,Edmonton,Don Wheaton Family YMCA,"10211 102 Ave, Edmonton, AB"
